Date,Latitude,Longitude,Wind_Speed,Wave_Height,Temperature,Visibility,Pressure,Ocean_Current
2026-03-30,17.3607,75.8591,15.6,1.74,20.2,8.2,999.7,0.37
2026-03-30,13.6088,77.977,11.6,1.87,21.3,7.6,1018.1,1.71
2026-03-31,1.7659,105.1638,15.6,1.05,27.9,14.5,1011.6,1.49
2026-03-31,33.855,119.7323,20.6,1.61,13.5,8.5,997.0,0.27
2026-03-31,31.9867,120.0571,15.4,2.36,16.2,10.2,1016.3,0.91
2026-03-31,20.3405,113.0193,27.1,1.97,19.3,14.3,1012.0,1.74
2026-03-31,32.2242,130.7748,28.5,2.22,15.4,14.9,999.4,2.15
2026-03-31,20.7594,114.7929,27.0,2.8,20.8,10.3,1018.1,1.59
2026-03-31,36.9444,141.4516,19.3,1.63,13.6,13.6,1010.0,0.66
2026-03-31,34.4388,140.59,25.1,2.42,14.7,14.1,1024.8,1.55
2026-03-31,3.6733,101.0096,24.6,2.24,26.4,12.8,1011.4,1.39
2026-03-31,2.8966,100.8161,14.0,1.56,27.4,13.3,1009.2,2.13
2026-03-31,25.2016,122.786,21.7,1.75,17.5,11.7,1008.5,0.86
2026-03-31,-32.9565,148.4416,16.3,3.07,14.2,9.1,1010.9,0.29
2026-03-31,-35.1015,144.6586,19.4,2.31,16.2,13.4,1003.2,1.99
2026-03-31,19.2292,72.452,19.1,2.85,21.7,12.1,1004.2,1.52
2026-03-31,10.3899,83.2039,13.0,2.16,23.1,7.9,1002.0,2.38
2026-04-01,1.6548,102.8235,17.5,1.18,28.1,7.6,1014.4,2.28
2026-04-01,28.3546,119.253,24.5,1.87,17.6,12.4,1007.5,2.19
2026-04-01,28.0929,119.5274,13.4,3.01,16.3,11.3,1011.5,0.35
2026-04-01,25.44,116.2972,25.9,1.37,17.1,13.2,1018.8,2.28
2026-04-01,37.9705,126.7558,20.7,1.85,14.3,13.2,1009.0,0.47
2026-04-01,23.3273,112.8392,12.5,2.66,18.3,10.1,1000.7,2.28
2026-04-01,37.0281,142.1158,23.5,3.27,14.7,14.9,999.9,0.95
2026-04-01,35.5762,140.7752,16.0,3.28,15.2,9.8,1005.2,1.06
2026-04-01,4.5405,99.0214,17.3,2.28,25.1,8.5,1014.1,1.9
2026-04-01,2.8484,100.9504,25.3,1.25,27.5,14.3,1009.8,1.9
2026-04-01,21.951,121.1566,14.3,1.36,19.3,7.0,1005.7,2.37
2026-04-01,-31.2653,152.1016,19.2,2.92,17.7,13.9,997.6,2.05
2026-04-01,-37.2457,145.3316,14.9,1.86,13.5,15.0,1016.8,0.95
2026-04-01,19.6996,70.1464,24.8,1.78,19.6,13.6,1003.8,2.09
2026-04-01,10.4122,79.0719,25.8,1.26,23.0,10.0,999.6,0.95
2026-04-02,0.7624,101.2983,17.1,0.94,26.9,9.4,995.7,2.36
2026-04-02,30.1969,122.7445,26.8,3.05,16.7,13.8,1005.9,0.41
2026-04-02,28.4535,120.5467,26.9,1.74,15.8,13.4,1001.9,0.81
2026-04-02,24.5919,114.3592,20.5,2.81,19.7,11.4,1012.3,1.72
2026-04-02,33.9628,129.3898,17.6,3.08,15.8,7.3,1022.6,1.12
2026-04-02,23.2667,112.7837,12.0,1.43,20.7,11.7,998.2,1.25
2026-04-02,35.4915,138.8171,21.9,2.04,14.6,11.5,1018.8,0.38
2026-04-02,33.454,140.5289,22.1,3.02,15.5,7.1,1001.6,1.76
2026-04-02,1.0162,104.1437,22.8,1.69,29.6,7.0,1010.7,0.8
2026-04-02,3.13,105.2066,11.6,1.8,25.0,8.7,1015.0,0.62
2026-04-02,22.794,119.367,17.9,2.31,20.8,9.3,1002.5,2.08
2026-04-02,-36.1209,150.7306,23.8,2.45,15.9,10.2,1000.7,0.76
2026-04-02,-40.0445,143.0692,24.2,1.89,13.1,8.1,996.2,2.4
2026-04-02,20.4192,74.339,22.4,1.48,18.9,14.7,1012.2,1.63
2026-04-02,14.3861,82.2505,10.2,1.3,21.2,8.2,1016.7,1.93
2026-04-03,3.5031,102.8026,15.5,2.0,27.4,10.5,1001.0,1.6
2026-04-03,29.4711,120.5928,26.7,2.91,17.2,10.9,1023.5,1.16
2026-04-03,28.381,121.1438,14.5,2.76,18.3,13.0,1010.7,0.65
2026-04-03,20.2056,112.7812,15.5,1.55,21.2,10.8,1017.9,0.34
2026-04-03,34.9062,127.8948,16.5,1.92,15.9,13.7,1023.9,0.79
2026-04-03,22.2014,113.7982,13.2,2.62,19.9,10.1,1024.6,1.41
2026-04-03,36.5275,137.5185,17.4,2.24,12.8,7.8,1020.9,1.34
2026-04-03,34.305,139.0603,13.6,3.19,13.1,14.2,1002.6,0.74
2026-04-03,5.7461,103.9882,23.3,1.9,27.5,14.4,1013.8,2.35
2026-04-03,-1.6178,106.3007,13.8,2.01,27.6,11.5,995.0,0.63
2026-04-03,20.2781,119.1394,23.7,1.68,21.3,11.7,1013.9,1.67
2026-04-03,-31.1049,151.6006,18.2,2.14,16.4,14.1,1004.7,2.09
2026-04-03,-38.6723,146.5167,22.2,2.5,12.7,11.5,1015.7,0.43
2026-04-03,21.3255,71.3393,25.6,1.62,19.4,15.0,997.2,1.7
2026-04-03,15.9383,79.9184,12.4,2.41,20.7,7.8,1002.7,2.22
2026-04-04,0.7451,106.7999,19.0,2.33,29.3,7.7,1022.7,1.55
2026-04-04,28.7915,119.9756,22.0,2.71,18.6,8.9,1009.3,0.81
2026-04-04,27.8705,123.088,24.1,2.99,17.1,14.9,1018.9,2.15
2026-04-04,20.1437,114.0801,14.6,2.23,18.2,12.6,1023.0,1.86
2026-04-04,35.5173,127.0614,25.3,3.26,14.5,12.3,1000.8,2.01
2026-04-04,20.7246,111.4406,13.8,2.67,18.7,9.4,996.8,1.19
2026-04-04,36.3881,136.8392,25.2,2.84,13.3,13.1,1017.8,2.04
2026-04-04,35.0346,140.7655,26.8,1.85,13.9,8.4,996.1,0.59
2026-04-04,5.0574,100.9221,10.1,1.18,24.3,10.3,1008.0,1.74
2026-04-04,-0.6409,104.8312,20.2,2.32,27.9,14.2,1012.8,2.32
2026-04-04,23.141,119.2817,18.8,2.72,19.4,12.3,1001.5,1.19
2026-04-04,-35.836,153.2294,20.3,2.13,14.5,14.4,1018.9,2.04
2026-04-04,-39.636,143.7363,26.4,2.47,11.0,11.7,1018.9,0.48
2026-04-04,16.2727,74.3735,19.2,2.62,21.9,10.2,1014.5,1.77
2026-04-04,14.9829,77.5877,13.1,2.62,23.4,8.9,996.5,2.09
2026-04-05,1.5523,101.297,17.4,0.98,27.5,7.7,1002.8,1.41
2026-04-05,33.1991,118.7378,20.8,2.96,13.6,13.3,1016.0,0.4
2026-04-05,27.7552,121.1981,18.9,2.49,15.5,13.1,1008.8,1.7
2026-04-05,25.4996,113.084,12.0,1.39,16.2,12.3,995.7,1.98
2026-04-05,32.3617,128.0106,25.2,2.89,15.8,7.7,1000.7,2.3
2026-04-05,19.9089,115.8713,19.8,1.87,21.4,13.0,1013.1,1.78
2026-04-05,38.6066,138.5274,24.6,3.01,13.0,9.3,1003.8,0.55
2026-04-05,35.7184,137.5257,24.1,2.51,13.3,11.2,1018.0,0.53
2026-04-05,4.9461,100.1339,19.2,0.98,25.6,7.3,1008.0,0.26
2026-04-05,1.9573,100.5658,12.7,1.26,26.6,9.7,1005.8,1.33
2026-04-05,22.8075,119.7325,20.6,1.71,17.7,9.2,1001.8,0.91
2026-04-05,-32.9009,150.4066,26.4,2.87,14.7,7.3,1016.4,1.58
2026-04-05,-40.4954,143.2106,20.4,3.16,12.5,11.9,1018.6,0.24
2026-04-05,19.6963,73.769,26.6,2.81,19.1,7.5,1003.0,0.3
2026-04-05,10.8172,79.6208,23.6,1.25,24.0,11.2,995.1,1.58
2026-04-06,-0.1578,105.9936,11.0,2.42,27.9,14.4,1010.5,1.03
2026-04-06,32.8135,121.6436,13.5,1.98,13.9,7.5,1015.9,1.56
2026-04-06,28.6392,119.5692,21.5,2.57,17.8,10.3,999.8,0.73
2026-04-06,22.0619,115.3598,17.2,2.52,19.5,8.7,1004.3,1.91
2026-04-06,32.6726,131.3163,26.3,2.02,17.2,10.1,1005.6,1.85
2026-04-06,23.8652,116.367,11.9,2.02,17.6,12.4,1005.2,1.7
2026-04-06,34.4392,142.4056,28.1,1.6,12.9,10.0,1007.3,0.82
2026-04-06,34.1873,140.0923,26.4,2.42,16.4,13.2,1016.9,1.01
2026-04-06,3.3365,101.4058,11.5,2.54,26.0,14.8,1009.0,2.03
2026-04-06,-1.2688,104.6785,8.8,2.0,25.7,13.8,1002.2,2.22
2026-04-06,20.8809,121.8917,16.8,2.67,18.9,9.5,1016.3,1.07
2026-04-06,-35.5375,149.0578,14.5,1.75,14.6,11.2,1016.6,1.93
2026-04-06,-37.5473,145.6018,16.4,2.64,13.9,8.6,1001.5,1.09
2026-04-06,17.888,71.3058,25.4,2.65,21.9,14.6,1022.5,1.55
2026-04-06,13.112,81.8211,15.3,1.75,22.7,11.0,1007.2,1.42
2026-04-07,3.4744,106.2029,8.6,1.19,27.9,15.0,995.9,0.43
2026-04-07,32.9022,119.1458,14.6,2.55,16.9,9.0,1006.3,1.24
2026-04-07,31.0853,120.1273,17.0,3.16,14.4,12.8,1007.5,0.21
2026-04-07,23.2694,112.3401,17.4,2.66,17.5,7.5,1004.3,0.36
2026-04-07,32.9186,129.2314,25.5,2.02,15.4,8.8,1006.9,1.25
2026-04-07,24.3477,114.6887,24.1,2.03,17.2,12.8,1023.2,1.53
2026-04-07,35.7113,137.0913,20.4,2.16,13.8,7.7,1023.0,1.73
2026-04-07,37.5874,138.4017,21.8,2.33,14.4,13.6,1013.9,1.91
2026-04-07,2.025,101.3543,15.0,1.59,28.4,7.4,1015.8,0.46
2026-04-07,-0.8653,105.2308,8.4,0.89,26.4,14.9,1010.6,0.65
2026-04-07,21.9708,122.6086,12.4,2.77,17.6,8.2,1008.7,0.9
2026-04-07,-32.3978,148.809,15.3,1.89,17.0,9.8,1019.5,1.32
2026-04-07,-39.7132,145.3953,21.5,3.12,12.3,11.5,1022.1,1.57
2026-04-07,21.8534,74.9398,15.9,2.92,18.0,9.4,1011.6,1.95
2026-04-07,15.9936,81.9522,16.0,1.56,23.2,14.3,1017.1,1.36
2026-04-08,0.735,102.1237,19.1,1.86,26.2,7.8,1006.1,1.72
2026-04-08,28.3387,123.4072,20.4,3.12,17.3,7.5,1003.7,1.46
2026-04-08,32.4781,122.8319,20.0,1.96,16.6,10.2,1012.9,1.46
2026-04-08,25.1986,113.5823,22.0,2.73,19.7,12.3,1019.9,1.61
2026-04-08,36.7366,130.5517,24.4,2.91,15.1,7.7,1010.7,0.52
2026-04-08,24.0205,114.6451,22.0,2.3,17.2,11.5,1003.8,1.9
2026-04-08,38.0002,140.0672,26.5,3.1,15.0,14.1,998.3,2.05
2026-04-08,37.2862,137.9762,26.2,2.95,13.2,11.5,1023.8,0.32
2026-04-08,3.7333,98.5378,18.0,1.15,27.1,10.7,1007.5,2.16
2026-04-08,2.2136,101.5925,12.0,1.8,29.1,8.8,1013.2,0.92
2026-04-08,23.6026,122.7486,22.2,2.85,18.9,12.3,1011.8,0.24
2026-04-08,-31.9562,149.9175,12.3,2.1,15.2,12.3,1024.4,2.18
2026-04-08,-37.416,144.568,13.5,3.0,14.6,10.2,1017.9,1.4
2026-04-08,16.8296,73.917,11.8,2.11,21.7,9.8,1013.9,2.23
2026-04-08,11.3825,80.6415,23.3,1.22,24.9,14.1,1018.0,1.98
2026-04-09,0.1724,102.8731,23.7,1.01,29.3,13.2,1007.0,0.53
2026-04-09,31.7561,123.1126,26.7,1.97,17.2,13.8,1020.0,0.56
2026-04-09,31.3823,118.5499,23.5,2.37,16.2,14.3,1006.7,2.4
2026-04-09,20.2438,116.9358,17.3,1.59,18.5,8.5,1013.4,2.01
2026-04-09,37.1195,126.2285,29.0,2.26,11.8,12.2,997.4,1.59
2026-04-09,19.7583,115.5958,11.6,1.93,19.0,12.0,1000.9,1.48
2026-04-09,35.3361,139.1171,15.2,2.83,13.1,9.2,995.5,1.29
2026-04-09,35.0999,138.327,15.4,2.79,14.1,8.1,1007.1,2.1
2026-04-09,4.0284,101.9779,14.4,1.83,24.8,14.0,1016.7,2.02
2026-04-09,3.899,106.0875,25.2,1.85,28.2,7.5,1018.3,0.25
2026-04-09,25.2467,121.3492,15.8,3.01,17.0,10.6,997.7,0.49
2026-04-09,-31.2805,150.3566,28.0,1.84,17.5,10.2,1009.0,2.24
2026-04-09,-38.0281,143.1926,30.0,3.19,13.9,7.6,999.9,1.04
2026-04-09,17.2631,72.4829,24.3,2.85,20.6,10.7,1011.4,2.35
2026-04-09,12.3386,78.413,17.3,2.59,23.4,9.5,1012.8,1.8
2026-04-10,-0.6976,104.3248,8.9,2.28,26.9,7.3,1019.5,1.15
2026-04-10,29.939,118.7911,19.7,2.62,17.7,10.2,1011.0,2.24
2026-04-10,32.2986,122.9895,20.8,2.39,17.1,7.6,1020.0,1.61
2026-04-10,24.8122,116.4235,21.3,2.76,16.8,8.5,1010.6,2.34
2026-04-10,33.2093,129.3524,24.9,2.37,16.0,11.9,1002.0,1.14
2026-04-10,24.2773,116.4178,20.4,2.83,20.0,8.4,1015.4,0.9
2026-04-10,32.8511,138.0237,25.1,3.16,13.3,13.3,1012.7,1.78
2026-04-10,35.0158,140.7225,29.6,2.35,15.2,10.2,1023.1,0.72
2026-04-10,2.4305,103.0793,10.8,2.2,26.5,7.0,1011.2,0.39
2026-04-10,3.4061,101.6317,19.2,1.43,25.3,14.9,1015.4,1.65
2026-04-10,19.7163,119.3117,27.4,2.83,21.1,10.2,999.5,0.36
2026-04-10,-32.961,153.8317,13.6,2.5,14.5,10.2,1008.7,1.51
2026-04-10,-40.577,145.5069,26.5,2.16,11.9,11.9,1003.7,1.4
2026-04-10,16.0469,70.9015,25.3,1.22,21.1,7.3,1013.2,1.81
2026-04-10,14.0566,80.5244,26.4,2.13,23.3,11.1,1003.8,0.49
2026-04-11,3.5852,102.8783,21.0,1.75,27.1,12.2,1003.5,1.19
2026-04-11,31.5046,121.221,26.0,3.05,16.5,10.5,1005.7,0.59
2026-04-11,32.2395,120.9539,18.9,1.85,16.5,12.3,995.8,1.55
2026-04-11,21.1925,115.7394,27.2,1.38,20.3,14.8,1009.8,1.37
2026-04-11,34.4864,126.9751,23.2,3.12,14.6,12.7,999.6,2.03
2026-04-11,21.24,114.6302,19.2,2.55,20.9,11.3,1015.4,0.2
2026-04-11,36.5375,140.7443,26.3,2.24,14.6,14.1,1014.9,2.11
2026-04-11,36.9771,138.9789,25.3,2.19,13.4,7.3,1015.2,0.57
2026-04-11,5.3986,99.4554,21.4,2.37,25.0,8.5,1010.7,1.21
2026-04-11,0.7264,101.3911,22.1,1.86,26.5,9.0,1023.5,1.7
2026-04-11,24.0635,122.3819,24.6,2.75,17.5,14.5,1011.4,2.18
2026-04-11,-33.4332,148.8279,19.3,1.99,15.7,14.3,1000.6,1.88
2026-04-11,-36.4791,147.5561,15.9,3.22,13.4,14.7,1000.2,2.28
2026-04-11,17.2798,74.1191,16.1,2.22,22.0,7.8,1020.8,2.27
2026-04-11,10.72,81.5344,15.7,1.08,24.4,11.2,1023.7,2.29
2026-04-12,1.6424,100.9458,13.7,1.67,28.1,13.6,1001.7,0.63
2026-04-12,31.9992,119.1936,23.7,2.38,15.9,14.4,998.4,1.26
2026-04-12,29.7738,118.8253,20.8,2.66,16.7,9.2,996.1,2.04
2026-04-12,20.8042,112.9034,16.3,2.03,19.2,9.6,998.2,1.8
2026-04-12,34.3763,131.3922,26.5,2.37,16.0,11.2,1002.1,1.14
2026-04-12,24.4287,111.4442,27.6,1.79,19.9,12.6,1014.3,0.44
2026-04-12,38.3785,141.405,13.7,2.25,12.9,11.9,1023.4,0.47
2026-04-12,35.9941,139.4753,13.8,2.85,12.5,10.8,1003.2,0.49
2026-04-12,5.0682,101.5607,23.2,1.5,24.7,8.1,1004.9,1.98
2026-04-12,3.2184,103.1179,9.4,1.42,27.8,11.1,1018.8,1.19
2026-04-12,22.2805,119.0933,13.8,2.13,18.7,9.7,1017.2,1.67
2026-04-12,-33.6207,150.2465,22.5,3.19,16.1,9.5,1016.4,1.55
2026-04-12,-39.7469,142.7365,29.6,3.23,14.4,13.5,1007.8,0.93
2026-04-12,16.7667,75.0576,25.2,1.25,22.7,10.0,1001.9,1.62
2026-04-12,11.4752,83.0215,11.8,2.55,25.1,13.6,1019.0,2.11
2026-04-13,-1.2943,100.8854,14.0,0.89,26.3,12.1,1011.7,0.6
2026-04-13,28.8326,120.2933,26.3,2.33,16.3,11.7,1024.9,1.28
2026-04-13,29.8658,123.6461,28.8,1.84,16.2,12.1,1008.2,2.29
2026-04-13,23.402,111.9561,11.2,1.94,19.0,12.9,1000.0,1.01
2026-04-13,33.4345,131.8277,21.4,2.91,13.7,11.3,1019.5,1.82
2026-04-13,20.4618,111.5469,14.1,1.5,21.4,7.1,1004.1,0.4
2026-04-13,34.9391,136.699,14.2,1.99,13.5,8.3,1016.5,1.22
2026-04-13,32.5891,137.6284,20.4,2.41,13.7,10.6,1018.6,2.18
2026-04-13,2.8805,100.3251,21.1,1.48,27.4,10.9,1006.4,2.1
2026-04-13,4.0148,102.5016,19.1,1.76,27.5,12.4,1008.6,2.18
2026-04-13,22.9501,121.6787,17.7,2.24,17.8,10.5,998.6,1.23
2026-04-13,-36.4889,152.3342,16.2,2.95,14.7,14.4,1014.7,2.33
2026-04-13,-35.0735,147.5196,18.2,1.87,14.7,11.5,1013.4,1.83
2026-04-13,21.2393,75.6836,23.3,2.63,20.4,11.7,1014.2,0.72
2026-04-13,13.3867,78.6894,12.6,2.21,23.6,9.0,1012.3,2.17
2026-04-14,-0.4906,104.1876,13.3,1.52,27.8,12.2,1017.1,2.14
2026-04-14,29.5436,123.3232,16.9,3.06,16.8,9.1,1002.6,1.98
2026-04-14,31.5179,122.2113,24.5,1.81,15.5,13.6,1020.8,1.17
2026-04-14,20.6639,112.1039,11.9,1.35,19.0,14.2,1009.1,1.36
2026-04-14,35.1658,126.7507,21.0,3.1,13.6,11.6,1011.7,2.21
2026-04-14,20.7775,112.0648,24.6,2.54,18.3,13.3,1006.9,1.94
2026-04-14,37.8541,139.9382,16.0,3.14,12.3,11.4,1013.2,2.27
2026-04-14,37.7527,139.7497,21.6,2.61,12.7,8.7,1017.2,1.75
2026-04-14,2.2332,101.486,11.4,1.93,26.7,7.5,1020.1,1.85
2026-04-14,4.3473,105.1604,12.0,1.37,25.5,14.4,1014.4,1.99
2026-04-14,24.7584,120.7445,13.2,1.46,19.7,8.3,1001.3,1.8
2026-04-14,-31.4776,153.4149,12.6,1.75,16.1,13.2,1016.9,1.49
2026-04-14,-38.7241,142.1073,18.3,2.47,13.6,12.9,1000.8,1.55
2026-04-14,17.1279,69.981,17.3,1.98,20.2,11.7,997.8,2.33
2026-04-14,10.9538,77.5612,12.0,1.3,22.6,7.9,1015.6,1.74
2026-04-15,1.0523,103.6513,19.4,0.91,28.0,13.0,997.7,0.45
2026-04-15,30.6466,119.2507,15.2,1.69,17.0,10.6,1016.7,1.66
2026-04-15,32.4215,123.1037,28.2,1.86,15.9,12.8,996.1,1.46
2026-04-15,22.1318,113.0818,20.1,2.41,19.2,14.0,1019.3,1.91
2026-04-15,32.8014,130.6618,17.2,1.7,14.4,13.3,1015.5,1.58
2026-04-15,20.163,113.1923,10.8,2.38,22.1,8.2,1003.6,0.48
2026-04-15,37.7161,140.1987,24.9,2.26,15.2,12.8,1020.2,0.35
2026-04-15,36.8964,140.5689,26.6,1.98,14.3,11.8,998.8,1.73
2026-04-15,2.9793,98.5025,10.0,2.51,25.3,9.2,1007.7,0.99
2026-04-15,0.3218,102.7491,13.3,2.38,26.7,7.2,1023.2,2.15
2026-04-15,24.2984,117.4553,28.1,2.92,18.2,9.9,999.9,0.71
2026-04-15,-33.8997,148.5712,22.7,1.66,15.7,14.7,1007.9,2.1
2026-04-15,-40.6793,143.3323,15.6,2.18,12.8,14.2,1005.3,0.77
2026-04-15,21.1342,74.9181,22.5,2.36,18.7,12.7,1003.6,0.75
2026-04-15,10.8309,80.9675,24.9,1.73,23.8,14.3,1014.2,1.01
2026-04-16,3.6485,102.7015,9.6,1.63,27.3,15.0,1006.2,1.14
2026-04-16,29.2653,119.9503,20.1,1.63,18.0,9.0,1008.0,0.44
2026-04-16,30.1979,123.1589,25.6,2.35,14.4,7.2,1022.3,1.94
2026-04-16,22.8662,111.6602,17.8,2.61,17.5,8.3,1010.5,1.4
2026-04-16,35.2807,130.9496,24.1,2.35,12.9,7.2,1016.6,2.34
2026-04-16,23.5451,113.9501,14.5,1.4,18.7,9.0,1008.9,0.7
2026-04-16,33.1544,136.9371,27.2,2.15,15.2,9.2,1004.0,1.96
2026-04-16,33.4936,140.8624,12.9,2.51,13.7,11.3,1010.8,0.98
2026-04-16,2.5555,100.9769,12.7,0.91,25.5,7.0,1001.0,1.68
2026-04-16,3.595,101.7512,15.3,2.28,28.3,10.5,1002.6,1.16
2026-04-16,21.989,122.2406,12.3,2.28,19.5,13.6,1016.0,1.25
2026-04-16,-36.6763,154.0882,19.7,2.34,13.0,9.6,1012.7,1.86
2026-04-16,-36.043,142.2666,22.8,2.73,12.5,9.0,995.6,1.64
2026-04-16,19.4633,73.2148,26.6,1.35,21.3,13.1,1020.7,1.59
2026-04-16,11.7,77.2889,13.8,2.76,21.7,13.3,996.3,1.54
2026-04-17,1.3013,105.699,13.2,2.24,28.8,14.4,1006.9,1.53
2026-04-17,34.1686,122.307,23.6,1.9,15.1,12.5,1019.4,1.04
2026-04-17,30.2076,120.2997,19.0,2.12,14.7,8.7,1003.6,0.31
2026-04-17,22.4225,112.6549,15.0,1.59,18.6,8.5,1017.1,2.33
2026-04-17,36.198,129.6463,22.7,3.15,15.9,10.6,995.4,1.77
2026-04-17,24.7857,112.1603,18.6,3.03,19.0,7.2,1009.0,1.33
2026-04-17,37.5951,139.8936,15.9,1.79,11.6,8.3,1015.0,0.26
2026-04-17,37.2632,140.4046,14.6,3.21,15.3,14.5,1019.0,0.72
2026-04-17,4.1061,102.9056,18.3,1.9,27.9,13.2,1008.5,0.52
2026-04-17,-0.9663,106.4051,24.5,2.06,27.8,12.0,1023.9,2.24
2026-04-17,22.6766,122.1933,25.5,2.95,20.9,14.2,1004.1,0.5
2026-04-17,-32.3218,150.917,27.3,2.12,15.5,14.4,1012.1,1.17
2026-04-17,-37.7725,144.5891,13.2,1.93,14.6,9.1,996.4,1.24
2026-04-17,18.7896,70.5137,24.8,2.65,20.2,7.7,1012.9,0.4
2026-04-17,13.9704,77.7749,12.5,2.63,23.3,11.7,1018.7,1.52
2026-04-18,0.8311,106.2748,10.7,2.05,27.2,14.5,1015.1,2.07
2026-04-18,32.2179,118.7739,13.0,2.12,16.3,9.1,1018.7,1.94
2026-04-18,29.4094,120.6717,12.7,2.98,17.1,8.4,1003.5,2.17
2026-04-18,23.6887,114.407,16.8,1.97,17.2,14.4,1012.4,2.09
2026-04-18,36.1314,129.9227,15.9,2.69,15.5,14.4,1016.1,0.82
2026-04-18,22.9782,113.4718,15.3,1.76,19.5,7.2,1008.6,0.89
2026-04-18,33.0648,136.72,21.9,1.71,13.7,14.8,1005.7,1.87
2026-04-18,37.3968,139.0778,22.2,1.84,13.5,11.6,1018.7,0.69
2026-04-18,3.2077,101.5962,17.0,1.92,28.3,8.1,1002.8,1.25
2026-04-18,4.3056,105.0664,16.1,1.87,26.0,12.0,996.9,0.86
2026-04-18,20.914,122.2796,20.8,2.55,20.8,9.9,1017.7,1.52
2026-04-18,-31.9796,154.2008,27.1,2.73,14.0,8.7,1016.6,2.17
2026-04-18,-38.7632,147.8492,13.9,2.09,13.2,7.8,1005.0,2.03
2026-04-18,16.0815,70.9449,25.6,1.63,21.0,8.2,998.7,0.41
2026-04-18,11.99,77.4601,12.9,1.56,21.5,11.5,1007.1,0.34
2026-04-19,2.8239,103.7574,23.9,2.13,28.0,8.0,1002.8,1.38
2026-04-19,32.7485,122.2566,21.7,3.15,16.2,13.9,1008.9,1.41
2026-04-19,27.4497,119.0217,16.3,2.29,19.3,13.3,1020.2,1.57
2026-04-19,25.0578,114.8174,27.4,2.28,18.7,11.3,1019.1,0.75
2026-04-19,38.0311,128.4506,23.6,2.39,14.9,10.0,1004.4,2.16
2026-04-19,19.8611,113.2111,15.1,1.77,20.9,7.9,1013.4,1.79
2026-04-19,36.7533,137.0018,24.6,2.43,13.2,12.6,1006.4,1.73
2026-04-19,34.5513,137.0603,13.9,2.73,12.8,13.7,1011.1,1.9
2026-04-19,4.845,99.6428,14.0,1.61,27.0,8.0,1010.4,0.77
2026-04-19,0.5963,100.8839,16.3,0.9,28.1,12.2,1004.0,0.5
2026-04-19,22.8094,120.7836,14.1,1.81,18.6,10.0,1021.0,1.93
2026-04-19,-32.4254,151.5498,19.7,2.37,13.6,13.3,1002.9,0.23
2026-04-19,-36.0706,143.8276,20.0,2.22,15.0,9.7,1021.8,1.46
2026-04-19,20.645,71.8026,16.2,1.63,21.1,13.4,995.9,0.49
2026-04-19,15.2249,79.4879,23.6,2.63,23.2,13.8,1000.5,1.12
2026-04-20,2.4939,101.1771,15.1,1.42,27.5,8.8,996.6,1.73
2026-04-20,32.282,119.4353,15.5,1.81,14.6,14.7,1018.9,1.14
2026-04-20,32.1564,122.7077,20.3,2.2,16.5,11.9,1006.7,0.43
2026-04-20,20.6044,115.3127,12.4,1.89,21.9,11.0,1023.7,1.37
2026-04-20,35.282,128.4051,13.7,2.88,16.2,7.1,1009.2,1.34
2026-04-20,21.6958,115.4352,27.8,1.5,21.1,8.4,1012.9,2.27
2026-04-20,35.3407,141.3639,12.9,2.95,14.0,15.0,1007.3,0.78
2026-04-20,33.4284,141.5099,13.8,2.78,16.7,7.4,1010.9,0.7
2026-04-20,4.5583,101.2723,12.5,1.49,26.6,10.1,1017.6,0.31
2026-04-20,1.6866,106.3912,19.0,1.46,26.4,11.1,1004.3,0.47
2026-04-20,22.9723,121.8085,19.6,2.8,18.5,13.0,1023.5,0.3
2026-04-20,-32.8139,150.7847,17.6,2.15,15.8,9.7,999.4,0.63
2026-04-20,-35.5333,142.6315,28.8,1.85,15.0,10.6,1018.1,1.55
2026-04-20,20.3688,75.8144,22.3,2.31,21.3,7.7,1008.2,1.9
2026-04-20,14.6676,78.7281,14.9,2.22,23.3,10.9,995.9,2.11
2026-04-21,1.6208,103.129,11.1,0.96,27.3,12.7,1014.7,0.33
2026-04-21,33.3112,122.1141,19.0,1.96,13.2,9.6,1014.1,0.27
2026-04-21,30.5216,123.301,16.0,2.7,16.1,8.2,1013.7,0.7
2026-04-21,24.6297,116.3445,11.5,2.81,19.9,13.3,1017.2,1.33
2026-04-21,36.4705,128.4536,20.9,2.1,15.4,13.7,1005.4,0.58
2026-04-21,20.8439,116.6701,27.0,1.71,19.6,13.6,1001.3,1.38
2026-04-21,34.846,137.046,22.9,1.94,15.3,11.4,995.5,1.71
2026-04-21,36.9776,141.4407,24.3,2.03,14.0,8.2,1008.7,1.31
2026-04-21,3.9664,103.6448,21.0,2.25,26.7,10.4,1012.6,1.33
2026-04-21,-0.708,105.8693,19.8,0.92,29.7,9.5,1012.4,0.49
2026-04-21,22.5033,118.9468,18.6,1.53,18.8,7.3,997.7,1.8
2026-04-21,-33.2795,152.6955,18.9,1.97,14.1,14.2,1019.9,1.63
2026-04-21,-37.2592,142.9395,17.0,2.59,11.9,14.8,1024.6,1.65
2026-04-21,18.9497,72.3029,24.4,2.83,20.9,14.9,1010.5,1.33
2026-04-21,10.379,80.7391,25.1,1.32,22.4,13.5,995.4,0.71
2026-04-22,3.6241,100.9496,20.2,1.54,26.3,7.9,1022.3,1.32
