Voyage_ID,Vessel_IMO,Departure_Port,Arrival_Port,Distance_NM,Travel_Time_Hours,Average_Speed,Cargo_Weight,Fuel_Consumed,Arrival_Delay
VOY-10977,9800080,Port of Long Beach,Port of Santos,6708.4,549.9,12.2,31400.0,188.51,0.0
VOY-10978,9800080,Port of Tanjung Pelepas,Port of Klang,202.7,16.1,12.6,31500.0,5.82,24.0
VOY-10979,9800080,Port of Shanghai,Port of Algeciras,7224.7,535.2,13.5,29200.0,231.77,6.5
VOY-10980,9800080,Port of Mundra,Port of Klang,2742.8,221.2,12.4,31600.0,73.77,6.5
VOY-10981,9800080,Port of Buenos Aires,Port of Tanjung Pelepas,10711.9,878.0,12.2,25100.0,270.23,3.0
VOY-10982,9800080,Port of Port Said,Port of Houston,7602.3,589.3,12.9,26100.0,211.57,0.0
VOY-10983,9800080,Port of Salalah,Port of Tanjung Pelepas,3838.0,284.3,13.5,25800.0,110.45,1.5
VOY-10984,9800080,Port of Los Angeles,Port of Antwerp-Bruges,6098.9,438.8,13.9,26400.0,205.75,0.0
VOY-10985,9800080,Port of Mundra,Port of Busan,3947.5,315.8,12.5,26600.0,101.87,12.0
VOY-10986,9800080,Port of Algeciras,Port of Cape Town,5518.2,441.5,12.5,35000.0,171.69,3.0
VOY-10987,9800080,Port of Tokyo,Port of New York & New Jersey,7324.3,538.6,13.6,25900.0,231.98,12.0
VOY-10988,9800080,Port of Antwerp-Bruges,Port of Colon (Panama),5940.8,487.0,12.2,35200.0,179.04,0.0
VOY-10989,9800081,Port of Tokyo,Port of Jebel Ali (Dubai),5372.1,284.2,18.9,126100.0,2661.0,6.5
VOY-10990,9800081,Port of Kaohsiung,Port of Le Havre,6793.2,377.4,18.0,135800.0,3169.61,1.5
VOY-10991,9800081,Port of Valencia,Port of Busan,6903.8,357.7,19.3,155000.0,4244.0,6.5
VOY-10992,9800081,Port of Hamburg,Port of Chennai,5090.6,257.1,19.8,181600.0,3376.55,6.5
VOY-10993,9800081,Port of Piraeus,Port of Rotterdam,1453.6,73.8,19.7,148600.0,859.48,12.0
VOY-10994,9800081,Port of Colombo,Port of Savannah,10279.7,567.9,18.1,142700.0,4959.51,0.0
VOY-10995,9800081,Port of Jebel Ali (Dubai),Port of Colon (Panama),9326.5,526.9,17.7,147400.0,4201.58,3.0
VOY-10996,9800081,Port of Felixstowe,Port of Tangier Med,1260.7,73.3,17.2,124600.0,511.1,0.0
VOY-10997,9800081,Port of Colon (Panama),Port of Felixstowe,5798.3,325.7,17.8,157900.0,2808.79,0.0
VOY-10998,9800081,Port of Tanjung Pelepas,Port of Shenzhen,1764.8,90.5,19.5,172500.0,1138.48,12.0
VOY-10999,9800082,Port of New York & New Jersey,Port of Sydney,10791.5,606.3,17.8,106400.0,9061.78,0.0
VOY-11000,9800082,Port of Cape Town,Port of Genoa,5914.2,334.1,17.7,105600.0,5107.87,3.0
VOY-11001,9800082,Port of Klang,Port of Busan,3088.3,189.5,16.3,100600.0,2128.91,6.5
VOY-11002,9800082,Port of Singapore,Port of Sydney,4251.4,259.2,16.4,104700.0,3191.38,24.0
VOY-11003,9800082,Port of Santos,Port of Singapore,10754.9,640.2,16.8,111900.0,8370.55,24.0
VOY-11004,9800082,Port of Klang,Port of Valencia,7289.4,447.2,16.3,120400.0,5656.44,0.0
VOY-11005,9800082,Port of Los Angeles,Port of Shanghai,7057.1,425.1,16.6,126600.0,5719.88,0.0
VOY-11006,9800082,Port of Salalah,Port of Genoa,3499.8,198.9,17.6,135900.0,3490.77,0.0
VOY-11007,9800082,Port of Mundra,Port of Melbourne,6981.3,403.5,17.3,130600.0,5989.32,0.0
VOY-11008,9800082,Port of Colon (Panama),Port of Jebel Ali (Dubai),9326.5,551.9,16.9,129900.0,7824.85,12.0
VOY-11009,9800082,Port of Genoa,Port of Singapore,6949.5,406.4,17.1,114900.0,5500.57,0.0
VOY-11010,9800082,Port of Savannah,Port of Le Havre,4562.2,276.5,16.5,100700.0,3442.33,0.0
VOY-11011,9800082,Port of Shanghai,Port of Shenzhen,818.9,43.8,18.7,130000.0,862.92,3.0
VOY-11012,9800082,Port of Klang,Port of Algeciras,7633.5,414.9,18.4,132600.0,8183.39,1.5
VOY-11013,9800082,Jawaharlal Nehru Port (JNPT),Port of Le Havre,4852.1,262.3,18.5,127900.0,4875.93,0.0
VOY-11014,9800083,Port of Vancouver,Port of Durban,11439.9,625.1,18.3,86300.0,4316.42,1.5
VOY-11015,9800083,Port of Algeciras,Port of Singapore,7857.4,396.8,19.8,83600.0,3285.43,3.0
VOY-11016,9800083,Port of Le Havre,Port of Durban,6303.4,362.3,17.4,81100.0,2007.64,12.0
VOY-11017,9800083,Port of Jebel Ali (Dubai),Port of Colon (Panama),9326.5,483.2,19.3,64800.0,3506.75,0.0
VOY-11018,9800083,Port of Colombo,Port of Cape Town,5324.2,292.5,18.2,90900.0,2104.55,1.5
VOY-11019,9800083,Port of Valencia,Port of Shenzhen,6974.9,354.1,19.7,94200.0,3305.12,0.0
VOY-11020,9800083,Port of Tokyo,Port of Antwerp-Bruges,6352.7,354.9,17.9,66600.0,1942.47,0.0
VOY-11021,9800083,Port of Vancouver,Port of Shenzhen,6909.3,390.4,17.7,79900.0,2302.32,0.0
VOY-11022,9800083,Port of Salalah,Port of Colombo,2038.8,106.7,19.1,65100.0,681.93,1.5
VOY-11023,9800083,Port of Busan,Port of Hamburg,5768.0,315.2,18.3,91700.0,2166.86,1.5
VOY-11024,9800083,Port of Antwerp-Bruges,Port of Melbourne,11207.0,599.3,18.7,84100.0,4179.92,1.5
VOY-11025,9800083,Port of Long Beach,King Abdullah Port,8982.4,485.5,18.5,74400.0,2994.56,0.0
VOY-11026,9800083,Port of Cape Town,Port of Tangier Med,5501.4,323.6,17.0,92700.0,1818.68,6.5
VOY-11027,9800083,Port of Algeciras,Port of Salalah,4175.6,225.7,18.5,78700.0,1570.45,3.0
VOY-11028,9800083,Port of Ningbo-Zhoushan,Port of Hong Kong,753.2,37.5,20.1,82600.0,319.4,24.0
VOY-11029,9800084,Port of Tokyo,Port of Piraeus,6419.9,347.0,18.5,52700.0,1696.96,1.5
VOY-11030,9800084,Port of Long Beach,Port of Tokyo,5967.6,349.0,17.1,43800.0,1214.1,12.0
VOY-11031,9800084,Port of Le Havre,Port of Savannah,4562.2,244.0,18.7,43900.0,1128.37,24.0
VOY-11032,9800084,Port of Algeciras,Port of Genoa,1029.4,61.3,16.8,57100.0,230.62,1.5
VOY-11033,9800084,Port of Kaohsiung,Port of Felixstowe,6635.3,414.7,16.0,59900.0,1407.44,0.0
VOY-11034,9800084,Port of Antwerp-Bruges,Port of Vancouver,5253.7,320.3,16.4,45500.0,978.1,0.0
VOY-11035,9800084,Port of Buenos Aires,Port of Hamburg,7959.7,468.2,17.0,50800.0,1645.28,6.5
VOY-11036,9800084,Port of Mundra,Port of Valencia,4556.8,245.0,18.6,62400.0,1332.53,0.0
VOY-11037,9800084,Port of Salalah,Port of Kaohsiung,4664.8,276.0,16.9,55400.0,988.17,24.0
VOY-11038,9800084,Port of Antwerp-Bruges,Port of Santos,6558.2,412.5,15.9,55900.0,1296.95,3.0
VOY-11039,9800084,Port of Le Havre,Port of Santos,6322.9,367.6,17.2,59900.0,1430.79,1.5
VOY-11040,9800084,Port of Singapore,Port of Tanjung Pelepas,23.4,1.3,18.2,48700.0,5.53,24.0
VOY-11041,9800084,Port of Sydney,Port of Long Beach,8141.5,452.3,18.0,50600.0,1990.93,1.5
VOY-11042,9800084,Port of Colombo,Port of Rotterdam,5670.5,354.4,16.0,49400.0,1092.61,0.0
VOY-11043,9800084,Port of Kaohsiung,Port of Rotterdam,6518.3,404.9,16.1,52500.0,1343.43,12.0
VOY-11044,9800085,Port of Mundra,Port of Singapore,2967.0,175.6,16.9,29400.0,444.8,0.0
VOY-11045,9800085,Port of Vancouver,Port of Colon (Panama),4028.6,234.2,17.2,25300.0,620.45,0.0
VOY-11046,9800085,Port of Tangier Med,Port of Los Angeles,6475.1,385.4,16.8,26500.0,986.93,0.0
VOY-11047,9800085,Port of Long Beach,Port of Los Angeles,5.0,0.3,17.2,35300.0,0.87,3.0
VOY-11048,9800085,Port of Klang,Port of Rotterdam,6896.6,459.8,15.0,32600.0,896.74,12.0
VOY-11049,9800085,Port of Melbourne,Port of Singapore,4087.3,243.3,16.8,24500.0,570.81,0.0
VOY-11050,9800085,Port of Tanjung Pelepas,Port of Busan,3101.0,211.0,14.7,25500.0,350.27,0.0
VOY-11051,9800085,Port of Melbourne,Port of Salalah,7582.4,459.5,16.5,29700.0,1180.48,0.0
VOY-11052,9800085,Port of Hamburg,Port of Long Beach,6142.7,361.3,17.0,32100.0,1005.56,24.0
VOY-11053,9800085,Port of Tokyo,Port of Cape Town,9940.3,584.7,17.0,33300.0,1749.52,0.0
VOY-11054,9800086,Port of Buenos Aires,Port of Tangier Med,6455.2,421.9,15.3,17600.0,568.47,12.0
VOY-11055,9800086,Port of Hamburg,Port of Piraeus,1367.1,90.5,15.1,18200.0,113.28,12.0
VOY-11056,9800086,Port of Savannah,Port of Mundra,8885.1,612.8,14.5,20600.0,695.68,6.5
VOY-11057,9800086,Port of Tanjung Pelepas,Port of Kaohsiung,2009.8,121.8,16.5,21000.0,233.08,12.0
VOY-11058,9800086,Port of Valencia,Port of Melbourne,11486.0,713.4,16.1,19400.0,1216.44,0.0
VOY-11059,9800086,Port of Klang,Port of Hong Kong,1722.5,110.4,15.6,20400.0,160.96,0.0
VOY-11060,9800086,Port of Los Angeles,Port of Shanghai,7057.1,470.5,15.0,16900.0,581.78,12.0
VOY-11061,9800086,Port of Shenzhen,Port of Yokohama,1929.5,129.5,14.9,20700.0,171.99,0.0
VOY-11062,9800086,Port of Antwerp-Bruges,Port of Ningbo-Zhoushan,6148.6,384.3,16.0,15500.0,517.19,0.0
VOY-11063,9800086,Port of Felixstowe,Port of Singapore,7252.8,514.4,14.1,15000.0,479.88,1.5
VOY-11064,9800086,Port of Colombo,Port of Los Angeles,10195.5,617.9,16.5,19200.0,1118.88,1.5
VOY-11065,9800086,Port of Chennai,Port of Rotterdam,5328.4,360.0,14.8,18500.0,422.28,24.0
VOY-11066,9800086,Port of Hong Kong,Port of Durban,7156.6,493.6,14.5,16900.0,532.11,0.0
VOY-11067,9800086,Port of Colombo,Port of Algeciras,6165.4,422.3,14.6,21500.0,531.87,12.0
VOY-11068,9800086,Port of Tangier Med,Port of Algeciras,19.2,1.2,16.3,19800.0,1.97,0.0
VOY-11069,9800087,Jawaharlal Nehru Port (JNPT),Port of Hong Kong,2897.3,182.2,15.9,274300.0,586.4,12.0
VOY-11070,9800087,Port of Le Havre,Port of Valencia,752.8,54.6,13.8,233800.0,99.77,6.5
VOY-11071,9800087,Port of Colombo,Port of Buenos Aires,9958.4,630.3,15.8,277900.0,1957.15,0.0
VOY-11072,9800087,Port of Salalah,Port of Singapore,3861.2,283.9,13.6,188300.0,477.68,0.0
VOY-11073,9800087,Port of Shanghai,Port of Vancouver,6091.1,420.1,14.5,189700.0,808.04,12.0
VOY-11074,9800087,Port of Shanghai,Port of Rotterdam,6025.3,439.8,13.7,187300.0,745.16,3.0
VOY-11075,9800087,Jawaharlal Nehru Port (JNPT),Port of Tanjung Pelepas,2608.3,176.2,14.8,195800.0,395.81,1.5
VOY-11076,9800087,Port of Shenzhen,Port of Port Said,5389.4,352.2,15.3,203700.0,820.63,12.0
VOY-11077,9800087,Port of Port Said,Jawaharlal Nehru Port (JNPT),2894.2,199.6,14.5,252000.0,469.79,1.5
VOY-11078,9800087,Port of Singapore,Port of Hong Kong,1748.7,110.7,15.8,190400.0,269.24,0.0
VOY-11079,9800088,Port of Durban,Port of Buenos Aires,5488.6,394.9,13.9,114400.0,2852.14,0.0
VOY-11080,9800088,King Abdullah Port,Port of Vancouver,7989.3,505.7,15.8,97200.0,5083.79,1.5
VOY-11081,9800088,Port of Antwerp-Bruges,Port of Jebel Ali (Dubai),3483.5,258.0,13.5,114000.0,1784.85,0.0
VOY-11082,9800088,Port of Cape Town,Port of Shenzhen,8016.2,538.0,14.9,99700.0,4716.15,1.5
VOY-11083,9800088,Port of Tangier Med,Port of Genoa,1044.2,72.5,14.4,93300.0,543.92,12.0
VOY-11084,9800088,Port of Kaohsiung,Port of Vancouver,6659.0,426.9,15.6,90400.0,4051.77,0.0
VOY-11085,9800088,Port of Klang,Port of Tangier Med,7640.4,530.6,14.4,92300.0,3998.19,3.0
VOY-11086,9800088,Port of Los Angeles,Port of Colombo,10195.5,666.4,15.3,127700.0,7145.1,1.5
VOY-11087,9800088,Port of Busan,Port of Hong Kong,1372.8,102.4,13.4,105100.0,634.72,1.5
VOY-11088,9800088,Port of Mundra,Port of Singapore,2967.0,191.4,15.5,108900.0,1982.57,24.0
VOY-11089,9800088,Port of Cape Town,Port of Houston,9350.3,667.9,14.0,95600.0,4531.49,0.0
VOY-11090,9800088,King Abdullah Port,Port of Klang,4753.4,316.9,15.0,116800.0,2912.74,12.0
VOY-11091,9800088,Port of Hamburg,Port of Port Said,2061.2,153.8,13.4,122300.0,1011.85,24.0
VOY-11092,9800088,Port of Le Havre,Port of Long Beach,6034.6,399.6,15.1,93800.0,3370.97,12.0
VOY-11093,9800089,Port of Savannah,Port of Vancouver,2671.7,181.7,14.7,65700.0,190.19,12.0
VOY-11094,9800089,Port of Vancouver,Port of Savannah,2671.7,179.3,14.9,79200.0,192.61,12.0
VOY-11095,9800089,Port of Tangier Med,Port of Kaohsiung,7673.0,556.0,13.8,71200.0,478.65,0.0
VOY-11096,9800089,Port of Le Havre,Port of Genoa,591.7,42.6,13.9,79900.0,37.0,1.5
VOY-11097,9800089,Port of Genoa,Port of Port Said,1689.7,124.2,13.6,87700.0,118.92,6.5
VOY-11098,9800089,Port of Kaohsiung,Port of Sydney,4780.3,341.4,14.0,78400.0,325.68,0.0
VOY-11099,9800089,Port of Los Angeles,Port of Salalah,9665.0,685.5,14.1,66400.0,589.84,0.0
VOY-11100,9800089,Port of Klang,Port of Rotterdam,6896.6,510.9,13.5,73500.0,411.09,12.0
VOY-11101,9800089,Port of Rotterdam,Port of Durban,6381.9,434.1,14.7,70600.0,422.24,1.5
VOY-11102,9800089,Port of Santos,Port of Valencia,5746.6,383.1,15.0,75100.0,424.27,0.0
VOY-11103,9800089,Port of Salalah,Port of Yokohama,5764.0,394.8,14.6,62400.0,395.64,12.0
VOY-11104,9800090,Port of Long Beach,Port of Santos,6708.4,496.9,13.5,33900.0,1534.73,0.0
VOY-11105,9800090,Port of Buenos Aires,Port of Hamburg,7959.7,560.5,14.2,30900.0,1744.02,24.0
VOY-11106,9800090,Port of Hong Kong,Port of Port Said,5403.9,435.8,12.4,39300.0,1061.82,0.0
VOY-11107,9800090,Port of Shenzhen,Port of Port Said,5389.4,414.6,13.0,26800.0,987.76,0.0
VOY-11108,9800090,Port of Colombo,Port of Jebel Ali (Dubai),2237.6,165.7,13.5,34800.0,493.26,24.0
VOY-11109,9800090,Port of Santos,Port of New York & New Jersey,5223.7,401.8,13.0,32400.0,968.29,1.5
VOY-11110,9800090,Port of Port Said,Port of Shanghai,5535.7,395.4,14.0,34100.0,1225.31,0.0
VOY-11111,9800090,Port of Tanjung Pelepas,Port of Antwerp-Bruges,7103.3,522.3,13.6,27100.0,1403.3,0.0
VOY-11112,9800090,Port of New York & New Jersey,Port of Jebel Ali (Dubai),7433.1,594.6,12.5,36300.0,1339.69,6.5
VOY-11113,9800090,Port of Tanjung Pelepas,Port of Sydney,4271.8,341.7,12.5,37600.0,822.38,1.5
VOY-11114,9800090,Port of Yokohama,Port of Tangier Med,7627.7,565.0,13.5,31400.0,1666.48,0.0
VOY-11115,9800090,Port of New York & New Jersey,Port of Tangier Med,3947.6,313.3,12.6,38800.0,824.11,0.0
VOY-11116,9800091,Port of Port Said,Port of Le Havre,2265.0,142.5,15.9,19300.0,478.8,6.5
VOY-11117,9800091,Port of Mundra,Port of Long Beach,9223.2,504.0,18.3,19500.0,2542.81,0.0
VOY-11118,9800091,Port of Rotterdam,Port of New York & New Jersey,3950.8,218.3,18.1,19200.0,1123.43,3.0
VOY-11119,9800091,King Abdullah Port,Port of Piraeus,1525.3,83.3,18.3,21200.0,443.04,12.0
VOY-11120,9800091,Port of New York & New Jersey,Port of Colombo,9504.9,609.3,15.6,17000.0,1881.68,1.5
VOY-11121,9800091,Port of Valencia,Port of Port Said,2079.6,126.8,16.4,21000.0,469.1,6.5
VOY-11122,9800091,Port of Busan,Port of Jebel Ali (Dubai),4759.1,286.7,16.6,17300.0,1038.96,12.0
VOY-11123,9800091,Port of Hamburg,Port of Houston,5611.8,348.6,16.1,19600.0,1182.51,1.5
VOY-11124,9800091,Port of Salalah,Port of Santos,7953.4,449.3,17.7,15900.0,1994.75,6.5
VOY-11125,9800091,Port of Port Said,Port of Santos,6999.1,382.5,18.3,18800.0,2026.19,24.0
VOY-11126,9800091,Jawaharlal Nehru Port (JNPT),Port of Le Havre,4852.1,263.7,18.4,20200.0,1416.61,1.5
VOY-11127,9800091,Port of Tanjung Pelepas,Port of Shanghai,2577.4,142.4,18.1,20100.0,721.24,24.0
VOY-11128,9800091,Port of Singapore,Port of Houston,10802.2,593.5,18.2,16300.0,2649.16,12.0
VOY-11129,9800092,Port of Santos,Jawaharlal Nehru Port (JNPT),9282.7,549.3,16.9,11900.0,1665.88,12.0
VOY-11130,9800092,Port of Durban,Port of Antwerp-Bruges,6334.6,362.0,17.5,9100.0,1034.67,3.0
VOY-11131,9800092,Port of Rotterdam,Port of Shenzhen,6276.6,392.3,16.0,12300.0,1058.29,3.0
VOY-11132,9800092,Port of Piraeus,Port of Los Angeles,7509.2,487.6,15.4,12700.0,1111.27,1.5
VOY-11133,9800092,Port of Jebel Ali (Dubai),Port of Sydney,8138.0,462.4,17.6,12400.0,1715.63,0.0
VOY-11134,9800092,Port of Los Angeles,Port of Genoa,6628.1,424.9,15.6,12300.0,1098.77,6.5
VOY-11135,9800092,Port of Jebel Ali (Dubai),Port of Tangier Med,3940.7,229.1,17.2,10500.0,716.62,0.0
VOY-11136,9800092,Port of Mundra,Port of Santos,9142.9,519.5,17.6,9300.0,1549.24,6.5
VOY-11137,9800092,Port of Yokohama,Port of Hamburg,6073.8,402.2,15.1,9600.0,810.56,0.0
VOY-11138,9800092,King Abdullah Port,Port of Antwerp-Bruges,2945.5,196.4,15.0,9800.0,385.46,3.0
VOY-11139,9800092,Jawaharlal Nehru Port (JNPT),Port of Antwerp-Bruges,4651.6,298.2,15.6,9300.0,670.94,3.0
VOY-11140,9800092,Port of Chennai,Port of New York & New Jersey,9093.5,541.3,16.8,12800.0,1679.62,0.0
VOY-11141,9800092,Port of Tokyo,Port of Yokohama,17.5,1.1,15.4,12000.0,2.6,3.0
VOY-11142,9800092,Port of Kaohsiung,Port of Piraeus,6097.5,381.1,16.0,13000.0,1085.76,0.0
VOY-11143,9800093,Port of Le Havre,Port of Algeciras,1047.2,65.5,16.0,29500.0,131.14,0.0
VOY-11144,9800093,Port of Savannah,Port of Valencia,4780.3,320.8,14.9,26500.0,500.23,6.5
VOY-11145,9800093,Port of Hamburg,Port of Salalah,3750.4,258.6,14.5,21800.0,340.02,12.0
VOY-11146,9800093,Port of Ningbo-Zhoushan,Port of Durban,7862.4,497.6,15.8,27600.0,953.36,6.5
VOY-11147,9800093,Port of Tokyo,Port of Hong Kong,1940.9,130.3,14.9,30500.0,211.79,6.5
VOY-11148,9800093,Port of Rotterdam,Port of Chennai,5328.4,343.8,15.5,28400.0,655.1,12.0
VOY-11149,9800093,Port of Klang,Port of Long Beach,9578.9,679.4,14.1,29900.0,933.72,1.5
VOY-11150,9800093,Port of Mundra,Port of Genoa,4023.7,281.4,14.3,21900.0,364.04,0.0
VOY-11151,9800093,Port of Rotterdam,Port of Long Beach,6059.9,415.1,14.6,25400.0,606.91,0.0
VOY-11152,9800093,Port of Le Havre,Port of Colombo,5860.6,366.3,16.0,22800.0,651.34,3.0
VOY-11153,9800093,Port of Savannah,Port of Yokohama,7686.8,512.5,15.0,29300.0,847.12,0.0
VOY-11154,9800093,Port of Singapore,Port of Buenos Aires,10716.5,700.4,15.3,21600.0,1075.22,0.0
VOY-11155,9800093,Port of Durban,Port of Le Havre,6303.4,440.8,14.3,29300.0,612.57,6.5
VOY-11156,9800093,Port of Busan,Port of Le Havre,6305.7,404.2,15.6,30900.0,763.2,0.0
VOY-11157,9800094,Port of Antwerp-Bruges,Port of Cape Town,6456.9,439.2,14.7,16700.0,501.92,0.0
VOY-11158,9800094,Port of Felixstowe,Port of Genoa,682.0,51.7,13.2,18500.0,44.74,1.5
VOY-11159,9800094,Port of Jebel Ali (Dubai),Port of Chennai,1994.6,135.7,14.7,16700.0,148.68,0.0
VOY-11160,9800094,King Abdullah Port,Port of Houston,8390.9,621.5,13.5,19400.0,571.55,0.0
VOY-11161,9800094,Port of Shenzhen,Port of Tanjung Pelepas,1764.8,129.8,13.6,18600.0,115.88,6.5
VOY-11162,9800094,Port of Ningbo-Zhoushan,Port of Tanjung Pelepas,2494.9,178.2,14.0,18400.0,169.66,1.5
VOY-11163,9800094,Port of Colombo,Port of Klang,1636.8,118.6,13.8,18200.0,110.09,24.0
VOY-11164,9800094,Port of Sydney,Port of Durban,7118.9,501.3,14.2,13900.0,438.71,0.0
VOY-11165,9800094,Port of Salalah,Port of Tangier Med,4177.3,314.1,13.3,19100.0,269.18,1.5
VOY-11166,9800094,Port of Port Said,King Abdullah Port,797.0,59.9,13.3,19000.0,50.28,0.0
VOY-11167,9800094,Port of Ningbo-Zhoushan,Port of Port Said,5586.7,377.5,14.8,17600.0,435.29,24.0
VOY-11168,9800094,Port of Yokohama,Port of Port Said,6352.0,492.4,12.9,13200.0,305.17,0.0
VOY-11169,9800094,Port of Los Angeles,Port of Durban,11536.0,887.4,13.0,19200.0,747.74,0.0
VOY-11170,9800094,Port of Genoa,Jawaharlal Nehru Port (JNPT),4386.0,296.4,14.8,16500.0,340.86,0.0
VOY-11171,9800094,Port of Cape Town,Port of Hong Kong,8014.3,552.7,14.5,18000.0,598.13,0.0
VOY-11172,9800095,Port of Tokyo,Port of Buenos Aires,12401.1,810.5,15.3,31000.0,568.15,6.5
VOY-11173,9800095,Port of Genoa,Jawaharlal Nehru Port (JNPT),4386.0,281.2,15.6,31500.0,200.99,0.0
VOY-11174,9800095,Port of Hamburg,Port of Klang,6636.1,433.7,15.3,34700.0,306.68,24.0
VOY-11175,9800095,Port of Port Said,Port of Salalah,1828.3,124.4,14.7,33600.0,77.64,0.0
VOY-11176,9800095,Port of Valencia,Port of Melbourne,11486.0,820.4,14.0,29400.0,384.1,0.0
VOY-11177,9800095,Port of Singapore,Port of Klang,224.2,14.1,15.9,30700.0,10.96,1.5
VOY-11178,9800095,Port of Santos,Port of New York & New Jersey,5223.7,341.4,15.3,26300.0,203.51,3.0
VOY-11179,9800095,Port of Tangier Med,Port of Hamburg,1554.6,96.0,16.2,28000.0,71.31,12.0
VOY-11180,9800095,Port of Genoa,Port of Piraeus,959.6,69.0,13.9,34300.0,34.12,0.0
VOY-11181,9800095,Port of Durban,Jawaharlal Nehru Port (JNPT),4754.3,327.9,14.5,34800.0,195.93,6.5
VOY-11182,9800095,King Abdullah Port,Port of Tangier Med,3058.8,218.5,14.0,35100.0,113.19,12.0
VOY-11183,9800096,Port of Houston,Port of Tokyo,7249.2,575.3,12.6,151200.0,1489.72,0.0
VOY-11184,9800096,Port of Genoa,Port of Sydney,11198.4,881.8,12.7,150300.0,2193.92,1.5
VOY-11185,9800096,Port of Mundra,Port of Jebel Ali (Dubai),1017.1,75.9,13.4,109500.0,190.3,0.0
VOY-11186,9800096,Port of Singapore,Port of Tokyo,3586.8,273.8,13.1,139000.0,707.64,1.5
VOY-11187,9800096,Port of Sydney,Port of Ningbo-Zhoushan,5225.6,362.9,14.4,143400.0,1360.11,0.0
VOY-11188,9800096,Port of Algeciras,Port of Savannah,4587.0,358.4,12.8,145400.0,908.85,12.0
VOY-11189,9800096,Port of Singapore,Port of Mundra,2967.0,215.0,13.8,140000.0,697.17,24.0
VOY-11190,9800096,Port of Mundra,Port of Algeciras,4892.9,352.0,13.9,128800.0,1096.77,3.0
VOY-11191,9800096,Port of Port Said,Port of New York & New Jersey,6078.4,450.3,13.5,113900.0,1138.83,6.5
VOY-11192,9800096,Port of Klang,Port of Hong Kong,1722.5,131.5,13.1,142100.0,369.94,24.0
VOY-11193,9800096,Port of Singapore,Port of Los Angeles,9543.9,745.6,12.8,117000.0,1726.1,0.0
VOY-11194,9800096,Port of Port Said,Port of Vancouver,7244.5,499.6,14.5,121200.0,1653.78,24.0
VOY-11195,9800096,Port of Singapore,Port of Savannah,10980.1,819.4,13.4,144600.0,2524.4,0.0
VOY-11196,9800096,Port of Cape Town,Port of Colombo,5324.2,369.7,14.4,120300.0,1205.2,6.5
VOY-11197,9800097,Port of Durban,Port of Long Beach,11531.4,880.3,13.1,53500.0,3388.64,0.0
VOY-11198,9800097,Port of Durban,Port of Sydney,7118.9,512.2,13.9,55800.0,2389.45,24.0
VOY-11199,9800097,Port of Yokohama,Port of Houston,7262.0,518.7,14.0,61500.0,2795.41,1.5
VOY-11200,9800097,Port of Buenos Aires,Port of Hamburg,7959.7,581.0,13.7,47600.0,2445.89,12.0
VOY-11201,9800097,Port of Genoa,Port of Vancouver,5809.0,436.8,13.3,45100.0,1627.27,1.5
VOY-11202,9800097,Port of Los Angeles,Port of Tokyo,5965.1,451.9,13.2,63700.0,1989.92,3.0
VOY-11203,9800097,Port of Ningbo-Zhoushan,Port of Kaohsiung,549.8,37.7,14.6,49400.0,202.86,3.0
VOY-11204,9800097,Port of Algeciras,Port of Busan,7285.3,539.7,13.5,62300.0,2627.61,0.0
VOY-11205,9800097,Port of New York & New Jersey,Port of Le Havre,3819.9,287.2,13.3,49500.0,1109.7,0.0
VOY-11206,9800097,Port of Busan,Port of Los Angeles,6504.1,471.3,13.8,46700.0,1985.6,0.0
VOY-11207,9800097,Port of Valencia,Port of Sydney,11755.7,870.8,13.5,49700.0,3662.77,12.0
VOY-11208,9800097,Jawaharlal Nehru Port (JNPT),Port of Felixstowe,4796.8,358.0,13.4,45100.0,1346.21,6.5
VOY-11209,9800097,Port of Algeciras,Port of Vancouver,5878.1,386.7,15.2,53300.0,2405.33,24.0
VOY-11210,9800098,Jawaharlal Nehru Port (JNPT),Port of Algeciras,5239.9,382.5,13.7,56500.0,255.94,0.0
VOY-11211,9800098,Port of Jebel Ali (Dubai),Port of Vancouver,7932.0,614.9,12.9,54500.0,363.74,1.5
VOY-11212,9800098,Port of Piraeus,Port of Chennai,4189.4,297.1,14.1,42100.0,190.26,0.0
VOY-11213,9800098,Port of Tanjung Pelepas,Port of Durban,5674.7,446.8,12.7,53700.0,237.42,0.0
VOY-11214,9800098,Port of Algeciras,Port of Antwerp-Bruges,1249.2,90.5,13.8,46300.0,54.7,3.0
VOY-11215,9800098,Port of Shenzhen,Port of Algeciras,7364.3,518.6,14.2,54600.0,397.41,0.0
VOY-11216,9800098,Port of Vancouver,Port of Genoa,5809.0,453.8,12.8,51100.0,235.08,0.0
VOY-11217,9800098,Port of Savannah,Port of Melbourne,10672.2,853.8,12.5,51500.0,420.97,12.0
VOY-11218,9800098,Port of Port Said,Port of Shenzhen,5389.4,374.3,14.4,50400.0,290.93,3.0
VOY-11219,9800098,Port of Colon (Panama),Port of Long Beach,3209.5,219.8,14.6,52500.0,177.16,0.0
VOY-11220,9800099,Port of Kaohsiung,Port of Klang,2015.1,161.2,12.5,16600.0,92.7,12.0
VOY-11221,9800099,Port of Antwerp-Bruges,Port of Felixstowe,152.8,11.7,13.1,21400.0,9.12,0.0
