Date,Fuel_Type,Price_Per_Ton,Port
2026-08-29,Bio-Methanol,523.25,Port of Yokohama
2026-08-29,Biofuel (B30),785.14,Port of Yokohama
2026-08-29,Ammonia,748.57,Port of Yokohama
2026-08-29,Hydrogen,1844.56,Port of Yokohama
2026-08-29,VLSFO,612.49,Port of Klang
2026-08-29,LSMGO,779.48,Port of Klang
2026-08-29,LNG,536.29,Port of Klang
2026-08-29,Bio-Methanol,517.63,Port of Klang
2026-08-29,Biofuel (B30),779.21,Port of Klang
2026-08-29,Ammonia,750.48,Port of Klang
2026-08-29,Hydrogen,1844.02,Port of Klang
2026-08-29,VLSFO,621.23,Port of Tanjung Pelepas
2026-08-29,LSMGO,799.17,Port of Tanjung Pelepas
2026-08-29,LNG,552.44,Port of Tanjung Pelepas
2026-08-29,Bio-Methanol,511.87,Port of Tanjung Pelepas
2026-08-29,Biofuel (B30),794.03,Port of Tanjung Pelepas
2026-08-29,Ammonia,741.72,Port of Tanjung Pelepas
2026-08-29,Hydrogen,1839.02,Port of Tanjung Pelepas
2026-08-30,VLSFO,607.29,Port of Singapore
2026-08-30,LSMGO,781.1,Port of Singapore
2026-08-30,LNG,544.4,Port of Singapore
2026-08-30,Bio-Methanol,522.67,Port of Singapore
2026-08-30,Biofuel (B30),790.41,Port of Singapore
2026-08-30,Ammonia,727.77,Port of Singapore
2026-08-30,Hydrogen,1856.74,Port of Singapore
2026-08-30,VLSFO,605.71,Port of Shanghai
2026-08-30,LSMGO,783.05,Port of Shanghai
2026-08-30,LNG,545.21,Port of Shanghai
2026-08-30,Bio-Methanol,513.09,Port of Shanghai
2026-08-30,Biofuel (B30),791.21,Port of Shanghai
2026-08-30,Ammonia,730.64,Port of Shanghai
2026-08-30,Hydrogen,1857.85,Port of Shanghai
2026-08-30,VLSFO,621.73,Port of Ningbo-Zhoushan
2026-08-30,LSMGO,791.77,Port of Ningbo-Zhoushan
2026-08-30,LNG,539.38,Port of Ningbo-Zhoushan
2026-08-30,Bio-Methanol,521.08,Port of Ningbo-Zhoushan
2026-08-30,Biofuel (B30),774.99,Port of Ningbo-Zhoushan
2026-08-30,Ammonia,753.71,Port of Ningbo-Zhoushan
2026-08-30,Hydrogen,1835.46,Port of Ningbo-Zhoushan
2026-08-30,VLSFO,628.11,Port of Shenzhen
2026-08-30,LSMGO,803.86,Port of Shenzhen
2026-08-30,LNG,528.52,Port of Shenzhen
2026-08-30,Bio-Methanol,524.99,Port of Shenzhen
2026-08-30,Biofuel (B30),779.37,Port of Shenzhen
2026-08-30,Ammonia,732.28,Port of Shenzhen
2026-08-30,Hydrogen,1853.13,Port of Shenzhen
2026-08-30,VLSFO,606.14,Port of Busan
2026-08-30,LSMGO,802.45,Port of Busan
2026-08-30,LNG,541.56,Port of Busan
2026-08-30,Bio-Methanol,518.27,Port of Busan
2026-08-30,Biofuel (B30),776.42,Port of Busan
2026-08-30,Ammonia,741.01,Port of Busan
2026-08-30,Hydrogen,1845.78,Port of Busan
2026-08-30,VLSFO,607.85,Port of Hong Kong
2026-08-30,LSMGO,790.38,Port of Hong Kong
2026-08-30,LNG,539.92,Port of Hong Kong
2026-08-30,Bio-Methanol,497.96,Port of Hong Kong
2026-08-30,Biofuel (B30),794.44,Port of Hong Kong
2026-08-30,Ammonia,739.08,Port of Hong Kong
2026-08-30,Hydrogen,1860.19,Port of Hong Kong
2026-08-30,VLSFO,627.43,Port of Tokyo
2026-08-30,LSMGO,786.12,Port of Tokyo
2026-08-30,LNG,537.42,Port of Tokyo
2026-08-30,Bio-Methanol,511.88,Port of Tokyo
2026-08-30,Biofuel (B30),771.64,Port of Tokyo
2026-08-30,Ammonia,729.38,Port of Tokyo
2026-08-30,Hydrogen,1842.82,Port of Tokyo
2026-08-30,VLSFO,628.04,Port of Yokohama
2026-08-30,LSMGO,792.37,Port of Yokohama
2026-08-30,LNG,537.53,Port of Yokohama
2026-08-30,Bio-Methanol,499.57,Port of Yokohama
2026-08-30,Biofuel (B30),774.9,Port of Yokohama
2026-08-30,Ammonia,736.4,Port of Yokohama
2026-08-30,Hydrogen,1860.0,Port of Yokohama
2026-08-30,VLSFO,614.98,Port of Klang
2026-08-30,LSMGO,794.64,Port of Klang
2026-08-30,LNG,545.55,Port of Klang
2026-08-30,Bio-Methanol,502.72,Port of Klang
2026-08-30,Biofuel (B30),789.65,Port of Klang
2026-08-30,Ammonia,754.0,Port of Klang
2026-08-30,Hydrogen,1854.25,Port of Klang
2026-08-30,VLSFO,614.72,Port of Tanjung Pelepas
2026-08-30,LSMGO,780.05,Port of Tanjung Pelepas
2026-08-30,LNG,548.85,Port of Tanjung Pelepas
2026-08-30,Bio-Methanol,500.08,Port of Tanjung Pelepas
2026-08-30,Biofuel (B30),786.61,Port of Tanjung Pelepas
2026-08-30,Ammonia,739.65,Port of Tanjung Pelepas
2026-08-30,Hydrogen,1862.51,Port of Tanjung Pelepas
2026-08-31,VLSFO,616.26,Port of Singapore
2026-08-31,LSMGO,794.25,Port of Singapore
2026-08-31,LNG,526.76,Port of Singapore
2026-08-31,Bio-Methanol,496.01,Port of Singapore
2026-08-31,Biofuel (B30),790.4,Port of Singapore
2026-08-31,Ammonia,753.36,Port of Singapore
2026-08-31,Hydrogen,1855.05,Port of Singapore
2026-08-31,VLSFO,622.93,Port of Shanghai
2026-08-31,LSMGO,787.37,Port of Shanghai
2026-08-31,LNG,550.28,Port of Shanghai
2026-08-31,Bio-Methanol,501.94,Port of Shanghai
2026-08-31,Biofuel (B30),786.22,Port of Shanghai
2026-08-31,Ammonia,725.27,Port of Shanghai
2026-08-31,Hydrogen,1850.17,Port of Shanghai
2026-08-31,VLSFO,611.2,Port of Ningbo-Zhoushan
2026-08-31,LSMGO,793.54,Port of Ningbo-Zhoushan
2026-08-31,LNG,545.0,Port of Ningbo-Zhoushan
2026-08-31,Bio-Methanol,513.5,Port of Ningbo-Zhoushan
2026-08-31,Biofuel (B30),779.5,Port of Ningbo-Zhoushan
2026-08-31,Ammonia,739.64,Port of Ningbo-Zhoushan
2026-08-31,Hydrogen,1835.2,Port of Ningbo-Zhoushan
2026-08-31,VLSFO,616.55,Port of Shenzhen
2026-08-31,LSMGO,775.36,Port of Shenzhen
2026-08-31,LNG,540.88,Port of Shenzhen
2026-08-31,Bio-Methanol,503.24,Port of Shenzhen
2026-08-31,Biofuel (B30),794.32,Port of Shenzhen
2026-08-31,Ammonia,725.51,Port of Shenzhen
2026-08-31,Hydrogen,1859.39,Port of Shenzhen
2026-08-31,VLSFO,620.22,Port of Busan
2026-08-31,LSMGO,799.19,Port of Busan
2026-08-31,LNG,552.29,Port of Busan
2026-08-31,Bio-Methanol,498.21,Port of Busan
2026-08-31,Biofuel (B30),767.89,Port of Busan
2026-08-31,Ammonia,729.47,Port of Busan
2026-08-31,Hydrogen,1840.76,Port of Busan
2026-08-31,VLSFO,615.79,Port of Hong Kong
2026-08-31,LSMGO,799.46,Port of Hong Kong
2026-08-31,LNG,533.02,Port of Hong Kong
2026-08-31,Bio-Methanol,506.91,Port of Hong Kong
2026-08-31,Biofuel (B30),776.19,Port of Hong Kong
2026-08-31,Ammonia,737.18,Port of Hong Kong
2026-08-31,Hydrogen,1851.95,Port of Hong Kong
2026-08-31,VLSFO,629.71,Port of Tokyo
2026-08-31,LSMGO,781.78,Port of Tokyo
2026-08-31,LNG,545.52,Port of Tokyo
2026-08-31,Bio-Methanol,520.44,Port of Tokyo
2026-08-31,Biofuel (B30),784.61,Port of Tokyo
2026-08-31,Ammonia,750.75,Port of Tokyo
2026-08-31,Hydrogen,1857.79,Port of Tokyo
2026-08-31,VLSFO,602.81,Port of Yokohama
2026-08-31,LSMGO,786.38,Port of Yokohama
2026-08-31,LNG,541.58,Port of Yokohama
2026-08-31,Bio-Methanol,496.68,Port of Yokohama
2026-08-31,Biofuel (B30),765.28,Port of Yokohama
2026-08-31,Ammonia,730.14,Port of Yokohama
2026-08-31,Hydrogen,1850.0,Port of Yokohama
2026-08-31,VLSFO,613.02,Port of Klang
2026-08-31,LSMGO,798.53,Port of Klang
2026-08-31,LNG,541.98,Port of Klang
2026-08-31,Bio-Methanol,520.74,Port of Klang
2026-08-31,Biofuel (B30),767.86,Port of Klang
2026-08-31,Ammonia,740.84,Port of Klang
2026-08-31,Hydrogen,1836.28,Port of Klang
2026-08-31,VLSFO,606.34,Port of Tanjung Pelepas
2026-08-31,LSMGO,801.04,Port of Tanjung Pelepas
2026-08-31,LNG,551.63,Port of Tanjung Pelepas
2026-08-31,Bio-Methanol,509.27,Port of Tanjung Pelepas
2026-08-31,Biofuel (B30),766.4,Port of Tanjung Pelepas
2026-08-31,Ammonia,727.23,Port of Tanjung Pelepas
2026-08-31,Hydrogen,1862.77,Port of Tanjung Pelepas
2026-09-01,VLSFO,626.98,Port of Singapore
2026-09-01,LSMGO,791.91,Port of Singapore
2026-09-01,LNG,525.99,Port of Singapore
2026-09-01,Bio-Methanol,522.86,Port of Singapore
2026-09-01,Biofuel (B30),774.43,Port of Singapore
2026-09-01,Ammonia,753.84,Port of Singapore
2026-09-01,Hydrogen,1852.61,Port of Singapore
2026-09-01,VLSFO,622.57,Port of Shanghai
2026-09-01,LSMGO,796.38,Port of Shanghai
2026-09-01,LNG,536.95,Port of Shanghai
2026-09-01,Bio-Methanol,497.31,Port of Shanghai
2026-09-01,Biofuel (B30),769.87,Port of Shanghai
2026-09-01,Ammonia,732.21,Port of Shanghai
2026-09-01,Hydrogen,1860.04,Port of Shanghai
2026-09-01,VLSFO,611.67,Port of Ningbo-Zhoushan
2026-09-01,LSMGO,801.9,Port of Ningbo-Zhoushan
2026-09-01,LNG,534.95,Port of Ningbo-Zhoushan
2026-09-01,Bio-Methanol,517.67,Port of Ningbo-Zhoushan
2026-09-01,Biofuel (B30),769.2,Port of Ningbo-Zhoushan
2026-09-01,Ammonia,754.65,Port of Ningbo-Zhoushan
2026-09-01,Hydrogen,1856.72,Port of Ningbo-Zhoushan
2026-09-01,VLSFO,615.02,Port of Shenzhen
2026-09-01,LSMGO,804.23,Port of Shenzhen
2026-09-01,LNG,526.61,Port of Shenzhen
2026-09-01,Bio-Methanol,508.11,Port of Shenzhen
2026-09-01,Biofuel (B30),790.16,Port of Shenzhen
2026-09-01,Ammonia,735.22,Port of Shenzhen
2026-09-01,Hydrogen,1858.07,Port of Shenzhen
2026-09-01,VLSFO,628.65,Port of Busan
2026-09-01,LSMGO,786.9,Port of Busan
2026-09-01,LNG,548.21,Port of Busan
2026-09-01,Bio-Methanol,495.89,Port of Busan
2026-09-01,Biofuel (B30),773.2,Port of Busan
2026-09-01,Ammonia,754.78,Port of Busan
2026-09-01,Hydrogen,1849.72,Port of Busan
2026-09-01,VLSFO,610.67,Port of Hong Kong
2026-09-01,LSMGO,803.23,Port of Hong Kong
2026-09-01,LNG,537.96,Port of Hong Kong
2026-09-01,Bio-Methanol,515.39,Port of Hong Kong
2026-09-01,Biofuel (B30),784.82,Port of Hong Kong
2026-09-01,Ammonia,727.57,Port of Hong Kong
2026-09-01,Hydrogen,1853.56,Port of Hong Kong
2026-09-01,VLSFO,623.94,Port of Tokyo
2026-09-01,LSMGO,796.39,Port of Tokyo
2026-09-01,LNG,527.46,Port of Tokyo
2026-09-01,Bio-Methanol,499.63,Port of Tokyo
2026-09-01,Biofuel (B30),786.35,Port of Tokyo
2026-09-01,Ammonia,744.02,Port of Tokyo
2026-09-01,Hydrogen,1857.19,Port of Tokyo
2026-09-01,VLSFO,609.5,Port of Yokohama
2026-09-01,LSMGO,778.2,Port of Yokohama
2026-09-01,LNG,525.16,Port of Yokohama
2026-09-01,Bio-Methanol,504.25,Port of Yokohama
2026-09-01,Biofuel (B30),775.8,Port of Yokohama
2026-09-01,Ammonia,733.09,Port of Yokohama
2026-09-01,Hydrogen,1838.98,Port of Yokohama
2026-09-01,VLSFO,605.62,Port of Klang
2026-09-01,LSMGO,788.47,Port of Klang
2026-09-01,LNG,541.64,Port of Klang
2026-09-01,Bio-Methanol,507.24,Port of Klang
2026-09-01,Biofuel (B30),765.79,Port of Klang
2026-09-01,Ammonia,735.62,Port of Klang
2026-09-01,Hydrogen,1837.79,Port of Klang
2026-09-01,VLSFO,617.94,Port of Tanjung Pelepas
2026-09-01,LSMGO,784.73,Port of Tanjung Pelepas
2026-09-01,LNG,536.56,Port of Tanjung Pelepas
2026-09-01,Bio-Methanol,503.76,Port of Tanjung Pelepas
2026-09-01,Biofuel (B30),776.63,Port of Tanjung Pelepas
2026-09-01,Ammonia,727.54,Port of Tanjung Pelepas
2026-09-01,Hydrogen,1862.03,Port of Tanjung Pelepas
2026-09-02,VLSFO,627.16,Port of Singapore
2026-09-02,LSMGO,804.35,Port of Singapore
2026-09-02,LNG,542.16,Port of Singapore
2026-09-02,Bio-Methanol,500.09,Port of Singapore
2026-09-02,Biofuel (B30),776.42,Port of Singapore
2026-09-02,Ammonia,729.17,Port of Singapore
2026-09-02,Hydrogen,1844.03,Port of Singapore
2026-09-02,VLSFO,614.79,Port of Shanghai
2026-09-02,LSMGO,776.9,Port of Shanghai
2026-09-02,LNG,538.04,Port of Shanghai
2026-09-02,Bio-Methanol,507.63,Port of Shanghai
2026-09-02,Biofuel (B30),779.53,Port of Shanghai
2026-09-02,Ammonia,727.31,Port of Shanghai
2026-09-02,Hydrogen,1842.55,Port of Shanghai
2026-09-02,VLSFO,607.4,Port of Ningbo-Zhoushan
2026-09-02,LSMGO,793.75,Port of Ningbo-Zhoushan
2026-09-02,LNG,542.81,Port of Ningbo-Zhoushan
2026-09-02,Bio-Methanol,500.87,Port of Ningbo-Zhoushan
2026-09-02,Biofuel (B30),768.21,Port of Ningbo-Zhoushan
2026-09-02,Ammonia,734.14,Port of Ningbo-Zhoushan
2026-09-02,Hydrogen,1863.46,Port of Ningbo-Zhoushan
2026-09-02,VLSFO,609.97,Port of Shenzhen
2026-09-02,LSMGO,793.61,Port of Shenzhen
2026-09-02,LNG,549.12,Port of Shenzhen
2026-09-02,Bio-Methanol,504.89,Port of Shenzhen
2026-09-02,Biofuel (B30),775.04,Port of Shenzhen
2026-09-02,Ammonia,749.46,Port of Shenzhen
2026-09-02,Hydrogen,1860.79,Port of Shenzhen
2026-09-02,VLSFO,629.23,Port of Busan
2026-09-02,LSMGO,779.08,Port of Busan
2026-09-02,LNG,534.62,Port of Busan
2026-09-02,Bio-Methanol,523.42,Port of Busan
2026-09-02,Biofuel (B30),771.03,Port of Busan
2026-09-02,Ammonia,734.43,Port of Busan
2026-09-02,Hydrogen,1863.94,Port of Busan
2026-09-02,VLSFO,629.06,Port of Hong Kong
2026-09-02,LSMGO,783.74,Port of Hong Kong
2026-09-02,LNG,545.85,Port of Hong Kong
2026-09-02,Bio-Methanol,509.73,Port of Hong Kong
2026-09-02,Biofuel (B30),782.28,Port of Hong Kong
2026-09-02,Ammonia,732.27,Port of Hong Kong
2026-09-02,Hydrogen,1846.28,Port of Hong Kong
2026-09-02,VLSFO,624.49,Port of Tokyo
2026-09-02,LSMGO,786.79,Port of Tokyo
2026-09-02,LNG,528.42,Port of Tokyo
2026-09-02,Bio-Methanol,511.92,Port of Tokyo
2026-09-02,Biofuel (B30),782.77,Port of Tokyo
2026-09-02,Ammonia,741.37,Port of Tokyo
2026-09-02,Hydrogen,1855.45,Port of Tokyo
2026-09-02,VLSFO,616.5,Port of Yokohama
2026-09-02,LSMGO,803.59,Port of Yokohama
2026-09-02,LNG,538.85,Port of Yokohama
2026-09-02,Bio-Methanol,516.25,Port of Yokohama
2026-09-02,Biofuel (B30),778.15,Port of Yokohama
2026-09-02,Ammonia,733.74,Port of Yokohama
2026-09-02,Hydrogen,1855.79,Port of Yokohama
2026-09-02,VLSFO,624.57,Port of Klang
2026-09-02,LSMGO,798.87,Port of Klang
2026-09-02,LNG,537.27,Port of Klang
2026-09-02,Bio-Methanol,509.98,Port of Klang
2026-09-02,Biofuel (B30),784.0,Port of Klang
2026-09-02,Ammonia,732.26,Port of Klang
2026-09-02,Hydrogen,1854.76,Port of Klang
2026-09-02,VLSFO,621.46,Port of Tanjung Pelepas
2026-09-02,LSMGO,798.67,Port of Tanjung Pelepas
2026-09-02,LNG,527.22,Port of Tanjung Pelepas
2026-09-02,Bio-Methanol,524.72,Port of Tanjung Pelepas
2026-09-02,Biofuel (B30),779.38,Port of Tanjung Pelepas
2026-09-02,Ammonia,737.02,Port of Tanjung Pelepas
2026-09-02,Hydrogen,1850.2,Port of Tanjung Pelepas
2026-09-03,VLSFO,627.61,Port of Singapore
2026-09-03,LSMGO,795.75,Port of Singapore
2026-09-03,LNG,541.31,Port of Singapore
2026-09-03,Bio-Methanol,518.72,Port of Singapore
2026-09-03,Biofuel (B30),775.79,Port of Singapore
2026-09-03,Ammonia,751.87,Port of Singapore
2026-09-03,Hydrogen,1851.11,Port of Singapore
2026-09-03,VLSFO,619.15,Port of Shanghai
2026-09-03,LSMGO,777.55,Port of Shanghai
2026-09-03,LNG,548.07,Port of Shanghai
2026-09-03,Bio-Methanol,514.73,Port of Shanghai
2026-09-03,Biofuel (B30),775.65,Port of Shanghai
2026-09-03,Ammonia,744.41,Port of Shanghai
2026-09-03,Hydrogen,1836.33,Port of Shanghai
2026-09-03,VLSFO,629.51,Port of Ningbo-Zhoushan
2026-09-03,LSMGO,795.32,Port of Ningbo-Zhoushan
2026-09-03,LNG,536.99,Port of Ningbo-Zhoushan
2026-09-03,Bio-Methanol,517.58,Port of Ningbo-Zhoushan
2026-09-03,Biofuel (B30),793.97,Port of Ningbo-Zhoushan
2026-09-03,Ammonia,737.91,Port of Ningbo-Zhoushan
2026-09-03,Hydrogen,1835.32,Port of Ningbo-Zhoushan
2026-09-03,VLSFO,607.76,Port of Shenzhen
2026-09-03,LSMGO,790.32,Port of Shenzhen
2026-09-03,LNG,540.56,Port of Shenzhen
2026-09-03,Bio-Methanol,512.42,Port of Shenzhen
2026-09-03,Biofuel (B30),782.26,Port of Shenzhen
2026-09-03,Ammonia,738.37,Port of Shenzhen
2026-09-03,Hydrogen,1846.73,Port of Shenzhen
2026-09-03,VLSFO,623.17,Port of Busan
2026-09-03,LSMGO,792.66,Port of Busan
2026-09-03,LNG,540.01,Port of Busan
2026-09-03,Bio-Methanol,505.35,Port of Busan
2026-09-03,Biofuel (B30),765.74,Port of Busan
2026-09-03,Ammonia,728.14,Port of Busan
2026-09-03,Hydrogen,1847.48,Port of Busan
2026-09-03,VLSFO,628.85,Port of Hong Kong
2026-09-03,LSMGO,778.48,Port of Hong Kong
2026-09-03,LNG,553.22,Port of Hong Kong
2026-09-03,Bio-Methanol,499.25,Port of Hong Kong
2026-09-03,Biofuel (B30),774.36,Port of Hong Kong
2026-09-03,Ammonia,738.66,Port of Hong Kong
2026-09-03,Hydrogen,1841.21,Port of Hong Kong
2026-09-03,VLSFO,614.49,Port of Tokyo
2026-09-03,LSMGO,789.28,Port of Tokyo
2026-09-03,LNG,538.14,Port of Tokyo
2026-09-03,Bio-Methanol,515.9,Port of Tokyo
2026-09-03,Biofuel (B30),774.57,Port of Tokyo
2026-09-03,Ammonia,734.01,Port of Tokyo
2026-09-03,Hydrogen,1859.31,Port of Tokyo
2026-09-03,VLSFO,603.45,Port of Yokohama
2026-09-03,LSMGO,800.48,Port of Yokohama
2026-09-03,LNG,544.44,Port of Yokohama
2026-09-03,Bio-Methanol,515.31,Port of Yokohama
2026-09-03,Biofuel (B30),769.93,Port of Yokohama
2026-09-03,Ammonia,754.52,Port of Yokohama
2026-09-03,Hydrogen,1842.32,Port of Yokohama
2026-09-03,VLSFO,605.23,Port of Klang
2026-09-03,LSMGO,779.8,Port of Klang
2026-09-03,LNG,541.8,Port of Klang
2026-09-03,Bio-Methanol,523.75,Port of Klang
2026-09-03,Biofuel (B30),771.96,Port of Klang
2026-09-03,Ammonia,737.15,Port of Klang
2026-09-03,Hydrogen,1840.53,Port of Klang
2026-09-03,VLSFO,619.21,Port of Tanjung Pelepas
2026-09-03,LSMGO,787.96,Port of Tanjung Pelepas
2026-09-03,LNG,525.88,Port of Tanjung Pelepas
2026-09-03,Bio-Methanol,513.42,Port of Tanjung Pelepas
2026-09-03,Biofuel (B30),770.92,Port of Tanjung Pelepas
2026-09-03,Ammonia,742.77,Port of Tanjung Pelepas
2026-09-03,Hydrogen,1846.67,Port of Tanjung Pelepas
2026-09-04,VLSFO,621.14,Port of Singapore
2026-09-04,LSMGO,781.17,Port of Singapore
2026-09-04,LNG,547.57,Port of Singapore
2026-09-04,Bio-Methanol,519.26,Port of Singapore
2026-09-04,Biofuel (B30),766.88,Port of Singapore
2026-09-04,Ammonia,728.05,Port of Singapore
2026-09-04,Hydrogen,1861.16,Port of Singapore
2026-09-04,VLSFO,605.61,Port of Shanghai
2026-09-04,LSMGO,784.78,Port of Shanghai
2026-09-04,LNG,538.73,Port of Shanghai
2026-09-04,Bio-Methanol,502.87,Port of Shanghai
2026-09-04,Biofuel (B30),790.88,Port of Shanghai
2026-09-04,Ammonia,740.83,Port of Shanghai
2026-09-04,Hydrogen,1854.17,Port of Shanghai
2026-09-04,VLSFO,617.91,Port of Ningbo-Zhoushan
2026-09-04,LSMGO,793.34,Port of Ningbo-Zhoushan
2026-09-04,LNG,542.61,Port of Ningbo-Zhoushan
2026-09-04,Bio-Methanol,505.44,Port of Ningbo-Zhoushan
2026-09-04,Biofuel (B30),790.37,Port of Ningbo-Zhoushan
2026-09-04,Ammonia,743.52,Port of Ningbo-Zhoushan
2026-09-04,Hydrogen,1859.41,Port of Ningbo-Zhoushan
2026-09-04,VLSFO,621.18,Port of Shenzhen
2026-09-04,LSMGO,783.92,Port of Shenzhen
2026-09-04,LNG,543.43,Port of Shenzhen
2026-09-04,Bio-Methanol,497.54,Port of Shenzhen
2026-09-04,Biofuel (B30),769.02,Port of Shenzhen
2026-09-04,Ammonia,728.54,Port of Shenzhen
2026-09-04,Hydrogen,1844.16,Port of Shenzhen
2026-09-04,VLSFO,605.49,Port of Busan
2026-09-04,LSMGO,795.8,Port of Busan
2026-09-04,LNG,540.32,Port of Busan
2026-09-04,Bio-Methanol,507.55,Port of Busan
2026-09-04,Biofuel (B30),769.14,Port of Busan
2026-09-04,Ammonia,736.51,Port of Busan
2026-09-04,Hydrogen,1840.57,Port of Busan
2026-09-04,VLSFO,619.07,Port of Hong Kong
2026-09-04,LSMGO,795.8,Port of Hong Kong
2026-09-04,LNG,544.36,Port of Hong Kong
2026-09-04,Bio-Methanol,525.0,Port of Hong Kong
2026-09-04,Biofuel (B30),781.65,Port of Hong Kong
2026-09-04,Ammonia,739.69,Port of Hong Kong
2026-09-04,Hydrogen,1839.21,Port of Hong Kong
2026-09-04,VLSFO,609.44,Port of Tokyo
2026-09-04,LSMGO,788.53,Port of Tokyo
2026-09-04,LNG,526.61,Port of Tokyo
2026-09-04,Bio-Methanol,505.77,Port of Tokyo
2026-09-04,Biofuel (B30),765.29,Port of Tokyo
2026-09-04,Ammonia,729.1,Port of Tokyo
2026-09-04,Hydrogen,1859.46,Port of Tokyo
2026-09-04,VLSFO,628.91,Port of Yokohama
2026-09-04,LSMGO,790.16,Port of Yokohama
2026-09-04,LNG,539.85,Port of Yokohama
2026-09-04,Bio-Methanol,515.54,Port of Yokohama
2026-09-04,Biofuel (B30),777.47,Port of Yokohama
2026-09-04,Ammonia,750.2,Port of Yokohama
2026-09-04,Hydrogen,1849.66,Port of Yokohama
2026-09-04,VLSFO,602.48,Port of Klang
2026-09-04,LSMGO,775.93,Port of Klang
2026-09-04,LNG,547.83,Port of Klang
2026-09-04,Bio-Methanol,503.76,Port of Klang
2026-09-04,Biofuel (B30),773.25,Port of Klang
2026-09-04,Ammonia,741.13,Port of Klang
2026-09-04,Hydrogen,1840.05,Port of Klang
2026-09-04,VLSFO,613.72,Port of Tanjung Pelepas
2026-09-04,LSMGO,797.28,Port of Tanjung Pelepas
2026-09-04,LNG,547.98,Port of Tanjung Pelepas
2026-09-04,Bio-Methanol,511.49,Port of Tanjung Pelepas
2026-09-04,Biofuel (B30),768.4,Port of Tanjung Pelepas
2026-09-04,Ammonia,728.43,Port of Tanjung Pelepas
2026-09-04,Hydrogen,1858.25,Port of Tanjung Pelepas
